grain_Z71_rep1,grain_Z71_rep2,grain_Z75_rep1,grain_Z75_rep2,grain_Z85_rep1,grain_Z85_rep2,leaf_Z10_rep1,leaf_Z10_rep2,leaf_Z23_rep1,leaf_Z23_rep2,leaf_Z71_rep1,leaf_Z71_rep2,root_Z10_rep1,root_Z10_rep2,root_Z13_rep1,root_Z13_rep2,root_Z39_rep1,root_Z39_rep2,spike_Z32_rep1,spike_Z32_rep2,spike_Z39_rep1,spike_Z39_rep2,spike_Z65_rep1,spike_Z65_rep2,stem_Z30_rep1,stem_Z30_rep2,stem_Z32_rep1,stem_Z32_rep2,stem_Z65_rep1,stem_Z65_rep2
TraesCS5A02G220400,1.05229809268822,1.23089055859074,2.67179337185493,3.02761726980531,0.0322369767227515,0.0782021273197234,0.881344608241651,0.577313930161142,1.81211575443071,1.22633423734145,0.537098509828552,0.485700835515871,1.60910144972646,1.70891191442888,0.277894517395612,0.654525158240006,1.20567442681442,0.244690089830954,0.698240115691673,0.472238410539329,1.51633518855003,1.76557925608479,0.285728626243157,0.267526471012444,1.14900288542883,0.943768168936366,0.44034331502843,0.464698053157882,0,0
TraesCS5A02G220500,2.76240538430839,1.86019721805043,0.942148158228422,1.3629210577224,6.02485377052439,8.20392861307586,0.918232717783297,1.96790946869468,1.13720709058496,1.3213424057541,2.146485430996,2.82598030051785,4.84665806249958,5.98044330314116,7.4278909575154,5.67392315524728,6.19246207801398,9.36186671809721,0.562785726881817,0.506813118557338,0.636549619317484,0.421546683229296,4.65026804388117,3.19295222402401,0.773506672195216,0.457598254358438,1.7998041237564,1.44587092983742,0.691783086713417,0.732473740436106
TraesCS5A02G483100,0,0,0,0,0,0,0,0,0,0,0,0,2.07180633480406,2.75595358324745,1.98462188616298,1.87274894508608,2.83476612408692,4.20069207578943,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS6A02G008800,0.732243576497269,1.17989652116341,5.97591117504885,6.91585085289996,0.28841348507955,0.174912091438448,1.16484379055938,0.860839215862502,0.755662507539721,0.761916919681585,1.04113562249655,0.977715781893449,0.399891508432021,0.405391881922851,5.96695107751859,1.95193947190686,2.13976632060329,4.04994724015539,0.580071288493187,0.321464320913512,0.215335642649115,0.246813266840186,0.245799882319433,0.23014136160173,0.747617877452356,0.527723701130251,2.10410714031085,2.13988897615938,0.718016938832939,0.506833777797867
TraesCS6A02G009400,0,0,0,0,0,0,0,0,0.958203380912495,0.354249195128707,0,0,1.08457660035991,1.16681058265618,1.38715098850063,2.45793116158013,4.54279863849458,0.508919270229959,0.13830822660638,0.284691649517501,0.917758919777592,1.33880259134713,0,0,0.144833721646674,0.490724622453223,0.346912537854501,0.379020925666607,0,0
TraesCS6A02G039800,0.578087034076792,0.45281116492017,0.206404826769779,0,0.199232999561532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12329450463924,0.0634469054434563,0,0.113664004465875,0.47542871974943,0.190775076064592,0,0,0,0,0,0
TraesCS6A02G271500,2.01304076012995,1.81331939583152,0,0.173292368164017,0.260166803551141,0,0.754392621430211,0.207074725465207,0.0826247665226187,0.458197460289613,0.0963249981162546,0,1.08218062848872,0.487584737707896,0.418643474797267,1.32057760663802,0.599331996779626,1.05320444621855,1.55636362099018,1.27039164622178,1.61871724499979,1.33584500093915,0.473016955666264,0.830406974851604,1.06779615228912,0.888606919428945,0.861519337993766,0.882428443777066,0.479774586849043,0.406395927214784
TraesCS6A02G329600,0,0,0,0,0,0,0,0,0,0,0,0,0.354873296022331,0.164459181307445,8.71945437206698,1.73219780721958,2.58039562961413,3.10834172261255,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS6A02G329700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45236951155722,0,0,0.901740575698708,0,0,0,0,0.0736347721641669,0.206831751510828,0,0,1.34113120910941,0.824208307507895,3.10696820892998,2.40402612150914
TraesCS6A02G329800,0,0,0,0,0,0,0,0,0,0,0,0,7.04844745078023,7.50995752482979,23.4447875445369,10.8282613465157,15.462537248274,11.1623570152057,0.112354704467413,0.0578173239053079,0.0677765062294876,0.15536806365839,0.0618920566991379,0.231797054850664,0.0588278455729147,0.0664400343149597,0.507265995100196,0,0.703094124756475,0.638100079961343
TraesCS6A02G329900,0.0386748367868276,0.193879710050326,0.4418807559015,0.213076390714347,0,0,0,0,0,0,0,0,0.29569442524903,0.085646172237222,13.0159372976154,0.360833881250388,0.281765485975641,6.75826273849684,0.0659886081167764,0,0.0398067649263328,0.18250276773394,1.96293708838195,1.12315467316901,0,0,0,0,0.0589920020167907,0
TraesCS6A02G330000,0.0993097074815465,0,0,0.273570049560916,0,0,0,0,0,0,0,0,7.68778770165991,4.94827342310894,3.82375820632125,6.60169402088753,4.50809099971043,1.97440123750306,0,0,1.22659543281141,1.17158196284898,3.36030218867073,4.8941454112773,1.50824809137936,1.4028098384475,2.38008348755873,2.55393621024447,1.51480366842392,0.962342616071899
TraesCS6A02G330100,5.25958539088524,7.1053055430757,3.90218080460279,2.82246711580572,0,0,0,0.224846063844683,0,0,0.104591695715784,0,21.4121012910429,23.219273834014,53.1524350103277,32.0240069609719,48.7309795616846,21.299389731152,0.407914654652212,0.0599746867375954,6.39779871117006,13.8065008409668,20.9296765467518,23.8041736701491,0.0610229144375757,0.137838280145961,0.409261868351983,0.958159243056441,0.520949271541311,0.55159148703126
TraesCS7A02G109400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7A02G109600,0.426549656212002,0.534580948099929,0,0,0,0,0,0,0,0,0,0,0,0,0.0506901183769783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7A02G169100,46.6420698306664,46.0390995512783,22.4975479531251,25.2564161049533,0,0,1.47582018713406,0.506376009330884,2.58622462473488,1.88238297803686,1.41330627488219,1.40586583017359,66.3349443399,48.2382272943493,38.6974327233191,51.2384111375551,86.1768901722423,16.805027498896,2.46727154381718,1.02652472224483,2.97669858956129,4.8394758203958,10.5260184899146,7.20207084541886,15.721964187601,10.2440483160578,8.42696226407348,8.19991069856033,8.0718244104095,6.26088784338541
TraesCS7A02G209000,0.586942660177719,0.784636090549236,0.223537824503074,1.07790692844451,1.40250946609756,1.63571157828973,2.8825023783265,2.0608619631621,1.28484896997232,1.08302405042021,2.0970504577429,3.08837902842486,0.523548732984567,0.779877507083504,0.762609084096828,0.638882931889715,0.986808503677261,1.06455444069596,1.5689632011805,1.03070142081283,1.53044035299246,1.60028552065956,0.772338782350339,1.3085344250672,1.11863024057709,1.26337843662105,1.13874318624559,1.09776990583168,2.26805018085218,1.76949448607734
TraesCS7A02G300400,0,0,1.27534689711408,1.22995314965192,60.9361418171123,55.1221946697792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7A02G409900,5.06450888643645,4.36369030401455,4.52068208487125,4.65042804709892,6.10904644188673,6.96875983901021,10.3030962632054,12.4164273066047,6.23614592284549,6.30173360082463,4.60444594741877,4.93084328044247,14.8734863997141,11.0402111935762,9.95566585280029,16.1811985220665,14.9009031998113,8.77714634763796,5.35579010546248,4.63205073362409,9.01368936449104,9.62595449924259,9.66907318057713,9.33166846609898,8.62480638523476,8.5165784620444,24.338697162281,22.570586895514,23.3361252934817,21.1302458755307
TraesCS7A02G477400,1.9033046031698,1.78901277577124,0.453047417602981,0.218460992645757,0,0,0,0,0,0,0,0,0.0757917118869355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7A02G477500,0,0,5.7502810976918,4.88013669055441,0,0,0,0,0,0,0,0,0,0,16.6508119785961,0,0,7.92046034325389,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7A02G490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504371247122688,0.055057134094369,0.328986458171326,1.23211436421577,0,0,0,0,0,0
TraesCS7A02G526900,0.618051250258949,0.553274092185416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494814481926058,0,0,0,0,0.208323095001764,0.414935492661423,0.777004597047643,0,0,0,0,0,0
TraesCS1B02G023900,0,0,0,0,0,0,0,0,0,0,0,0,0.868185511727415,0.457208889386674,0,0.192625605780282,0.13884568771038,0,0.0704540026509944,0,0,0,0,0,0,0,0,0,0,0
TraesCS1B02G128000,0.696049027088659,0.872335831024915,0.198818337572918,0.191741745763228,0,0,0,0,1.18847715496223,0.912562090112925,2.87766353687989,2.74685675943871,4.19087821336791,3.62232289931065,3.3417572970577,5.43880473101425,8.54279329518426,2.54916522926233,14.6078203975617,5.50034009167605,16.9791744845476,14.068981845548,5.69171590618004,6.1866898346929,0.621830458907615,0.632064508958285,7.03014520628088,5.69552198977783,6.79492160112287,7.19459862019785
TraesCS1B02G181600,4.69093541193563,4.23001096562925,0.980422927156452,0.630350989196611,2.52361799444607,2.67834140015124,7.25227263833847,4.14278872633829,7.21314211742461,7.41678501502543,17.1687268517459,16.8723869305918,0.0546726671684404,0.0633424815504455,0.326317637051798,0.133433362337383,0.288538694773133,0.119719724159999,2.73302818616982,2.76258400785049,5.06375222167059,4.9041281926839,4.35526666484746,4.17850409658142,0.715493671780575,1.78931317414476,6.02272688765837,5.08223631837854,12.8270734385259,10.6250310189397
TraesCS1B02G267300,0,0,0,0,0,0,0,0,0,0,0,0,0.142141531433183,0.164681874850176,2.19165264695588,6.24435613050773,7.20988586894183,1.63408912597534,2.79144768797305,2.74234965708209,1.07157547289844,0.701838673479201,0,0.0654430412137622,0.0664352379252686,0.075031805847903,2.86431848282711,2.86863925036939,0.680584776144965,0.840719536631532
TraesCS1B02G321500,0,0.0836806043378308,0,0,0,0,0,0,0,0,0,0,0,0,1.20608585609418,0.700829331668687,0.898065724765009,0.768535128954157,0,0,0.34362070635497,0.840215376477228,12.8025130195313,12.9858487439955,0,0,0,0,0,0
TraesCS2B02G245100,2.09564659940296,1.69943943377446,16.1973350030785,12.9041549303549,0,0,0,0,0.809555793201415,0.718305513504524,0.849411347025154,1.28021146151406,11.7224089066878,13.9907972717482,39.2313639517268,28.6814338438335,28.5667340758555,30.7643412386906,0.736169208395912,0.48706715289926,19.2859531800217,16.4819184926948,2.66490108103898,4.77330231470256,1.54180454525107,1.11941391148841,3.27094526432734,2.37765441795487,5.92303535400909,3.68321965346934
TraesCS2B02G245300,0,0.0484187809130255,0,0.106425773765168,0,0,0.330930485155808,0.0635864352202341,1.42080885886661,1.40698692519463,0.177471100996462,0.0802439966379897,4.09843082199719,4.44890141258985,0.973328723953305,3.06385152774688,2.61981903191832,0.646814971191552,0.230716413887006,0.135686663769333,0.119294279694814,0.303850310918273,0.181561643640806,0.0339990755795733,0.172572716172391,0.389806462319215,0.429888452642071,0.903224330422533,0.0589297522784684,0.124791995940382
TraesCS2B02G255800,0,0,0,0.140598733649802,0,0.170685591087705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448137993838539,0,0,1.34321868776791,1.48223014488847,0,0,0,0,0,0
TraesCS2B02G316600,0,0.10381191111292,1.41961690809984,1.36908812133201,0.685145156863185,1.52355554759734,0,0,0,0,0,0,0,0.0917176203445364,0,0,0,0,0,0,0,0,0,0.0728954539010006,0,0,0,0,0,0
TraesCS2B02G533700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109139931829081,0,0,0,0,0,0,0,0,0,0.250035366379175,0.113823881710606,0,0
TraesCS2B02G545100,12.1016120984596,12.2776920267966,18.4356546218716,16.8269980746713,22.6410638536347,19.1751739276305,11.0570368689792,14.1320351859065,22.9337047385064,27.1148083221416,16.7654012985762,17.7144727184612,18.1745025802329,18.6318619393713,30.8169856607154,31.0495093724429,29.3241703928931,38.8329077988865,7.76768316740816,6.8812929135736,52.9668062250636,63.0435671359624,11.2118792071624,10.2440677430697,8.08268671943998,8.37269922464785,27.6712801902191,24.4526662648224,7.73519472404845,7.81789772678766
TraesCS2B02G611600,0.310623689124973,0.389294666673449,2.30687747566224,2.05363218199801,34.6854735661988,39.7855755497579,0.212858680836643,0,0.163193260575217,0.180998363272775,0,0,1.00934154772505,0.687882152584023,2.77591474053113,0.941882557675646,0.765954906185088,2.01519173699184,0.0529999001842888,0,0.255771973734808,0.146580277252373,5.780746101155,3.82701132980253,0,0.0626821138220321,0,0.290482666446975,0.189521816434034,0.100334741079894
TraesCS2B02G598400,0,0,0,0,0,0,0,0,0,0,0,0,0.475480756977099,0.423754580407161,7.71337578313379,6.69491434724152,4.93297280727121,9.01026495420201,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS2B02G598500,0.157811115624411,0,0,0,0,0,0,0,0,0,0,0,1.58362208349965,1.83474774146118,7.27650822851136,10.1225309359394,7.95968813167262,12.715060359062,0,0,0,0,0,0,0.0704919873675443,0,0,0,0,0
TraesCS2B02G855500_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733077544164287,0.125885043829506,0.849340751225296,0.445243555526956,1.38554472807232,0,0,0,0,0,0,0,0.267201873990001,0,0,0,0
TraesCS3B02G006900,0.0646097273379943,0,0.184550198052979,0.355962911546321,0,0,1.10686514035054,0.425355847837942,2.12151238747783,0.847072340116585,1.08824583165929,0.536785135157188,11.5468673059746,9.15708721519852,36.7932733353463,12.9603039936169,22.7753209740926,18.6593753608431,11.685417992632,9.64392962740535,9.57610269663122,11.2300036412284,1.57890277348718,1.30774444298395,30.3609818909512,13.0378796749827,13.0512578064838,11.7819769510893,69.1830438710796,55.513205544684
TraesCS3B02G026700,0,0,0,0,0,0,34.8578957962892,31.0741960847928,46.4958638231203,43.113347650275,6.1530529284505,8.08139060914639,11.9479779958348,10.5232387467778,6.79165163294799,13.0922769457168,16.1215270730385,4.33827571868986,0.707404010357545,0.504038133836517,6.76206438806671,1.50495894414747,0.179853572428854,0.280660197075281,20.8558035935642,14.8020062512144,11.1920592569726,12.6007399641441,8.46442732770537,9.06531960288867
TraesCS3B02G227600,0.147036862750456,0.0921382825540372,0.629990635923825,1.01261203083793,0,0,0,0,0,0,0,0,0,0.0814039923539861,0,0,0,0,0,0,0,0,1.10560589637657,1.55276099393939,0,0,0,0,0,0
TraesCS3B02G338000,0,0.10040451796917,1.1441843059448,0,0,0,0.548992192150525,0.527428841228667,1.99926623240069,1.40045998365981,0.736032589544772,0.332798953233851,0.535959625633727,0.620950366183798,0.418905208760879,0.654027859159165,0.718365240573031,0.335320015152732,0.136694126222936,0.211026906507776,0.247376832364957,0.0630084926287855,0.15059949026136,0.141005648246137,0.0715717333447277,0.24249885609924,0.0685727919464404,0,0.244401583847827,0.258777275316197
TraesCS3B02G362000,0.624860194861766,0.522078106709475,0.198315636340117,0,0.287137319216366,0,0,0,0,0,0,0,0.331768397482319,0.307503323835285,6.13856692709324,0.809709404828621,1.05055807957854,4.21364996285002,0.0592312411667652,0,1.07191415035511,1.85655997180671,26.1026423702053,27.0059686268933,0,0,0.178280589934077,0.243476621813331,4.34199033807529,4.03672920369982
TraesCS3B02G366800,4.43361495289664,5.97586585356946,0.477890840350441,0.691321724632993,0,0,0.57324318007492,0,0.109872690288265,0.243720568367301,0,0,0.879426299007968,0.277877146786417,2.187048900271,2.34143539090122,3.84425252645189,1.22546313230037,0,0,0,0,0.0786260095766657,0,0.0747333179098413,0,0.50121331630616,0,0,0
TraesCS3B02G371400,0.446489985669067,0.932619201461596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1488944348657,0.819366536258069,13.2891806294653,9.95408165626996,0,0,0,0,0,0
TraesCS4B02G262500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS4B02G043000,8.74541923346941,9.19554981068653,3.17545887338122,2.96035282375736,0.204341538011827,0.2478511417144,5.26918594141234,4.87925061622471,9.97769321236198,10.6884296627396,19.3490402592592,18.0105538769846,2.40825351737908,2.09260991680824,0.89836434491993,2.37695058414772,1.6198663566211,2.13265905386233,3.60399321253163,2.99339246194768,4.61511359625,4.08024631415961,4.70204228323612,4.79383524470001,3.70782145700055,4.3745517330534,10.1816020851892,10.1363162028602,10.6265214968977,10.7727827264729
TraesCS4B02G028400,0,0,0,1.7449162330702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111487164789766,0,0,0,0,0,0
